+-------------+---------------+----------+------+----+
| first_name  |   last_name   |  salary  | year | HR |
| Steve       | Avery         | 4850000  | 1997 | 0  |
| Steve       | Avery         | 4200000  | 1996 | 2  |
| Steve       | Avery         | 4000000  | 1995 | 2  |
| Steve       | Avery         | 2800000  | 1994 | 0  |
| Steve       | Avery         | 560000   | 1993 | 0  |
| Steve       | Avery         | 355000   | 1992 | 0  |
| Steve       | Avery         | 110000   | 1991 | 0  |
| Benny       | Ayala         | 303333   | 1985 | 2  |
| Bobby       | Ayala         | 1800000  | 1999 | 0  |
| Bobby       | Ayala         | 1800000  | 1999 | 0  |
| Bobby       | Ayala         | 1500000  | 1998 | 0  |
| Bobby       | Ayala         | 900000   | 1997 | 0  |
| Bobby       | Ayala         | 325000   | 1996 | 0  |
| Bobby       | Ayala         | 250000   | 1995 | 0  |
| Bobby       | Ayala         | 180000   | 1994 | 0  |
| Bobby       | Ayala         | 112000   | 1993 | 0  |
| Manny       | Aybar         | 665000   | 2001 | 0  |
| Manny       | Aybar         | 270000   | 2000 | 0  |
| Manny       | Aybar         | 270000   | 2000 | 0  |
| Manny       | Aybar         | 270000   | 2000 | 0  |
| Manny       | Aybar         | 210000   | 1999 | 0  |
| Manny       | Aybar         | 175000   | 1998 | 1  |
| Bob         | Ayrault       | 125000   | 1993 | 0  |
| Bob         | Ayrault       | 125000   | 1993 | 0  |
| Oscar       | Azocar        | 120000   | 1992 | 0  |
| Wally       | Backman       | 650000   | 1992 | 0  |
| Wally       | Backman       | 650000   | 1991 | 0  |
| Wally       | Backman       | 400000   | 1990 | 2  |
| Wally       | Backman       | 750000   | 1989 | 1  |
| Wally       | Backman       | 650000   | 1988 | 0  |
| Wally       | Backman       | 550000   | 1987 | 1  |
| Wally       | Backman       | 325000   | 1986 | 1  |
| Wally       | Backman       | 200000   | 1985 | 1  |
| Carlos      | Baerga        | 500000   | 1999 | 2  |
| Carlos      | Baerga        | 500000   | 1999 | 1  |
| Carlos      | Baerga        | 4749999  | 1998 | 7  |
| Carlos      | Baerga        | 4750000  | 1997 | 9  |
| Carlos      | Baerga        | 4750000  | 1996 | 10 |
| Carlos      | Baerga        | 4750000  | 1996 | 2  |
| Carlos      | Baerga        | 3633333  | 1995 | 15 |
| Carlos      | Baerga        | 2358333  | 1994 | 19 |
| Carlos      | Baerga        | 1383333  | 1993 | 21 |
| Carlos      | Baerga        | 525000   | 1992 | 20 |
| Carlos      | Baerga        | 205000   | 1991 | 11 |
| Carlos      | Baerga        | 100000   | 1990 | 7  |
| Jeff        | Bagwell       | 6500000  | 2001 | 39 |
| Jeff        | Bagwell       | 6500000  | 2000 | 47 |
| Jeff        | Bagwell       | 6500000  | 1999 | 42 |
| Jeff        | Bagwell       | 7945000  | 1998 | 34 |
| Jeff        | Bagwell       | 8040000  | 1997 | 43 |
| Jeff        | Bagwell       | 4875000  | 1996 | 31 |
| Jeff        | Bagwell       | 6875000  | 1995 | 21 |
| Jeff        | Bagwell       | 2525000  | 1994 | 39 |
| Jeff        | Bagwell       | 655000   | 1993 | 20 |
| Jeff        | Bagwell       | 350000   | 1992 | 18 |
| Cory        | Bailey        | 181000   | 1997 | 0  |
| Cory        | Bailey        | 125000   | 1996 | 0  |
| Mark        | Bailey        | 100000   | 1988 | 0  |
| Roger       | Bailey        | 200000   | 1997 | 0  |
| Roger       | Bailey        | 150000   | 1996 | 1  |
| Roger       | Bailey        | 109000   | 1995 | 0  |
| Scott       | Bailes        | 210000   | 1998 | 0  |
| Scott       | Bailes        | 150000   | 1997 | 0  |
| Scott       | Bailes        | 600000   | 1992 | 0  |
| Scott       | Bailes        | 425000   | 1991 | 0  |
| Scott       | Bailes        | 425000   | 1990 | 0  |
| Scott       | Bailes        | 300000   | 1989 | 0  |
| Scott       | Bailes        | 150000   | 1988 | 0  |
| Scott       | Bailes        | 80000    | 1987 | 0  |
| Scott       | Bailes        | 60000    | 1986 | 0  |
| Bob         | Bailor        | 330000   | 1985 | 0  |
| Harold      | Baines        | 1000000  | 2001 | 0  |
| Harold      | Baines        | 2000000  | 2000 | 10 |
| Harold      | Baines        | 2000000  | 2000 | 1  |
| Harold      | Baines        | 1730000  | 1999 | 24 |
| Harold      | Baines        | 1730000  | 1999 | 1  |
| Harold      | Baines        | 1275000  | 1998 | 9  |
| Harold      | Baines        | 1925000  | 1997 | 12 |
| Harold      | Baines        | 1925000  | 1997 | 4  |
| Harold      | Baines        | 1875000  | 1996 | 22 |
| Harold      | Baines        | 1919445  | 1995 | 24 |
| Harold      | Baines        | 1925000  | 1994 | 16 |
| Harold      | Baines        | 1200000  | 1993 | 20 |
| Harold      | Baines        | 1583333  | 1992 | 16 |
| Harold      | Baines        | 1358333  | 1991 | 20 |
| Harold      | Baines        | 1143539  | 1990 | 13 |
| Harold      | Baines        | 1143539  | 1990 | 3  |
| Harold      | Baines        | 1204281  | 1989 | 13 |
| Harold      | Baines        | 1204281  | 1989 | 3  |
| Harold      | Baines        | 1000000  | 1988 | 13 |
| Harold      | Baines        | 950000   | 1987 | 20 |
| Harold      | Baines        | 775000   | 1986 | 21 |
| Harold      | Baines        | 675000   | 1985 | 22 |
| Doug        | Bair          | 325000   | 1990 | 0  |
| Doug        | Bair          | 150000   | 1989 | 0  |
| Doug        | Bair          | 96000    | 1986 | 0  |
| Doug        | Baker         | 115000   | 1990 | 0  |
| Dusty       | Baker         | 475000   | 1986 | 4  |
| Dusty       | Baker         | 575000   | 1985 | 14 |
| Paul        | Bako          | 450000   | 2001 | 2  |
| Paul        | Bako          | 275000   | 2000 | 2  |
| Paul        | Bako          | 275000   | 2000 | 0  |
| Paul        | Bako          | 275000   | 2000 | 0  |
| Paul        | Bako          | 230000   | 1999 | 2  |
| Paul        | Bako          | 170000   | 1998 | 3  |
| Steve       | Balboni       | 900000   | 1990 | 17 |
| Steve       | Balboni       | 800000   | 1989 | 17 |
| Steve       | Balboni       | 350000   | 1988 | 21 |
| Steve       | Balboni       | 350000   | 1988 | 2  |
| Steve       | Balboni       | 625000   | 1987 | 24 |
| Steve       | Balboni       | 525000   | 1986 | 29 |
| Steve       | Balboni       | 205000   | 1985 | 36 |
| James       | Baldwin       | 5950000  | 2001 | 0  |
| James       | Baldwin       | 5950000  | 2001 | 0  |
| James       | Baldwin       | 3300000  | 2000 | 0  |
| James       | Baldwin       | 1900000  | 1999 | 0  |
| James       | Baldwin       | 300000   | 1998 | 0  |
| James       | Baldwin       | 250000   | 1997 | 0  |
| James       | Baldwin       | 115000   | 1996 | 0  |
| James       | Baldwin       | 109000   | 1995 | 0  |
| Jeff        | Ballard       | 175000   | 1994 | 0  |
| Jeff        | Ballard       | 465000   | 1991 | 0  |
| Jeff        | Ballard       | 200000   | 1990 | 0  |
| Jeff        | Ballard       | 97000    | 1989 | 0  |
| Jay         | Baller        | 75000    | 1987 | 0  |
| Chris       | Bando         | 325000   | 1988 | 1  |
| Chris       | Bando         | 325000   | 1988 | 0  |
| Chris       | Bando         | 305000   | 1987 | 5  |
| Chris       | Bando         | 225000   | 1986 | 2  |
| Chris       | Bando         | 225000   | 1985 | 0  |
| Scott       | Bankhead      | 500000   | 1995 | 0  |
| Scott       | Bankhead      | 1450000  | 1994 | 0  |
| Scott       | Bankhead      | 1150000  | 1993 | 0  |
| Scott       | Bankhead      | 800000   | 1992 | 0  |
| Scott       | Bankhead      | 755000   | 1991 | 0  |
| Scott       | Bankhead      | 755000   | 1990 | 0  |
| Scott       | Bankhead      | 245000   | 1989 | 0  |
| Scott       | Bankhead      | 112500   | 1988 | 0  |
| Scott       | Bankhead      | 75000    | 1987 | 0  |
| Scott       | Bankhead      | 60000    | 1986 | 0  |
| Brian       | Banks         | 203000   | 1999 | 5  |
| Brian       | Banks         | 150000   | 1997 | 1  |
| Willie      | Banks         | 342500   | 1998 | 0  |
| Willie      | Banks         | 342500   | 1998 | 0  |
| Willie      | Banks         | 240000   | 1995 | 0  |
| Willie      | Banks         | 240000   | 1995 | 0  |
| Willie      | Banks         | 240000   | 1995 | 0  |
| Willie      | Banks         | 190000   | 1994 | 0  |
| Willie      | Banks         | 126000   | 1993 | 0  |
| Willie      | Banks         | 110000   | 1992 | 0  |
| Alan        | Bannister     | 350000   | 1985 | 1  |
| Floyd       | Bannister     | 225000   | 1992 | 0  |
| Floyd       | Bannister     | 250000   | 1991 | 0  |
| Floyd       | Bannister     | 900000   | 1989 | 0  |
| Floyd       | Bannister     | 900000   | 1988 | 0  |
| Floyd       | Bannister     | 930000   | 1987 | 0  |
| Floyd       | Bannister     | 930000   | 1986 | 0  |
| Floyd       | Bannister     | 811250   | 1985 | 0  |
| Travis      | Baptist       | 170000   | 1998 | 0  |
| Rod         | Barajas       | 208000   | 2001 | 3  |
| Bret        | Barberie      | 958750   | 1995 | 2  |
| Bret        | Barberie      | 302500   | 1994 | 5  |
| Bret        | Barberie      | 190000   | 1993 | 5  |
| Bret        | Barberie      | 129000   | 1992 | 1  |
| Brian       | Barber        | 210000   | 1999 | 0  |
| Brian       | Barber        | 175000   | 1998 | 0  |
| Jesse       | Barfield      | 2166667  | 1992 | 2  |
| Jesse       | Barfield      | 1333333  | 1991 | 17 |
| Jesse       | Barfield      | 1233333  | 1990 | 25 |
| Jesse       | Barfield      | 1300000  | 1989 | 18 |
| Jesse       | Barfield      | 1300000  | 1989 | 5  |
| Jesse       | Barfield      | 1400000  | 1988 | 18 |
| Jesse       | Barfield      | 1525000  | 1987 | 28 |
| Jesse       | Barfield      | 725000   | 1986 | 40 |
| Jesse       | Barfield      | 325000   | 1985 | 27 |
| John        | Barfield      | 110000   | 1991 | 0  |
| John        | Barfield      | 100000   | 1990 | 0  |
| Glen        | Barker        | 270000   | 2001 | 0  |
| Glen        | Barker        | 255000   | 2000 | 2  |
| Glen        | Barker        | 200000   | 1999 | 1  |
| Kevin       | Barker        | 205000   | 2000 | 2  |
| Kevin       | Barker        | 200000   | 1999 | 3  |
| Len         | Barker        | 890000   | 1987 | 0  |
| Len         | Barker        | 72500    | 1987 | 0  |
| Len         | Barker        | 870000   | 1985 | 0  |
| Brian       | Barnes        | 182500   | 1993 | 0  |
| Brian       | Barnes        | 103500   | 1991 | 0  |
| John        | Barnes        | 200000   | 2001 | 0  |
| Skeeter     | Barnes        | 265000   | 1993 | 2  |
| Skeeter     | Barnes        | 150000   | 1992 | 3  |
| Marty       | Barrett       | 1000000  | 1990 | 0  |
| Marty       | Barrett       | 775000   | 1989 | 1  |
| Marty       | Barrett       | 675000   | 1988 | 1  |
| Marty       | Barrett       | 575000   | 1987 | 3  |
| Marty       | Barrett       | 435000   | 1986 | 4  |
| Marty       | Barrett       | 272500   | 1985 | 5  |
| Michael     | Barrett       | 285000   | 2001 | 6  |
| Michael     | Barrett       | 265000   | 2000 | 1  |
| Michael     | Barrett       | 200500   | 1999 | 8  |
| Tony        | Barron        | 150000   | 1997 | 4  |
| Jeff        | Barry         | 202000   | 1999 | 5  |
| Jeff        | Barry         | 109000   | 1995 | 0  |
| Kimera      | Bartee        | 270000   | 2001 | 0  |
| Kimera      | Bartee        | 240000   | 1999 | 0  |
| Kimera      | Bartee        | 190000   | 1998 | 3  |
| Kimera      | Bartee        | 109000   | 1996 | 1  |
| Shawn       | Barton        | 109000   | 1995 | 0  |
| Kevin       | Bass          | 415000   | 1995 | 5  |
| Kevin       | Bass          | 400000   | 1994 | 6  |
| Kevin       | Bass          | 650000   | 1993 | 3  |
| Kevin       | Bass          | 2000000  | 1992 | 7  |
| Kevin       | Bass          | 2000000  | 1992 | 2  |
| Kevin       | Bass          | 1333333  | 1991 | 10 |
| Kevin       | Bass          | 1250000  | 1990 | 7  |
| Kevin       | Bass          | 940000   | 1989 | 5  |
| Kevin       | Bass          | 880000   | 1988 | 14 |
| Kevin       | Bass          | 630000   | 1987 | 19 |
| Kevin       | Bass          | 310000   | 1986 | 20 |
| Kevin       | Bass          | 155000   | 1985 | 16 |
| Rich        | Batchelor     | 157500   | 1997 | 0  |
| Rich        | Batchelor     | 157500   | 1997 | 0  |
| Billy       | Bates         | 100000   | 1990 | 0  |
| Billy       | Bates         | 100000   | 1990 | 0  |
| Billy       | Bates         | 68000    | 1989 | 0  |
| Jason       | Bates         | 325000   | 1998 | 0  |
| Jason       | Bates         | 195000   | 1997 | 3  |
| Jason       | Bates         | 181500   | 1996 | 1  |
| Jason       | Bates         | 109000   | 1995 | 8  |
| Bill        | Bathe         | 120000   | 1990 | 3  |
| Bill        | Bathe         | 75500    | 1989 | 0  |
| Kim         | Batiste       | 150000   | 1996 | 3  |
| Kim         | Batiste       | 175000   | 1994 | 1  |
| Kim         | Batiste       | 122500   | 1993 | 5  |
| Kim         | Batiste       | 109000   | 1992 | 1  |
| Kim         | Batiste       | 100000   | 1991 | 0  |
| Miguel      | Batista       | 400000   | 2001 | 0  |
| Miguel      | Batista       | 325000   | 2000 | 0  |
| Miguel      | Batista       | 325000   | 2000 | 0  |
| Miguel      | Batista       | 250000   | 1999 | 1  |
| Miguel      | Batista       | 173000   | 1998 | 0  |
| Miguel      | Batista       | 153000   | 1997 | 0  |
| Miguel      | Batista       | 120000   | 1996 | 0  |
| Miguel      | Batista       | 109000   | 1992 | 0  |
| Tony        | Batista       | 3300000  | 2001 | 13 |
| Tony        | Batista       | 3300000  | 2001 | 12 |
| Tony        | Batista       | 375000   | 1999 | 26 |
| Tony        | Batista       | 375000   | 1999 | 5  |
| Tony        | Batista       | 210000   | 1998 | 18 |
| Tony        | Batista       | 162500   | 1997 | 4  |
| Tony        | Batista       | 109000   | 1996 | 6  |
| Allen       | Battle        | 117000   | 1996 | 1  |
| Allen       | Battle        | 109000   | 1995 | 0  |
| Danny       | Bautista      | 675000   | 2001 | 5  |
| Danny       | Bautista      | 500000   | 2000 | 7  |
| Danny       | Bautista      | 500000   | 2000 | 4  |
| Danny       | Bautista      | 325000   | 1999 | 5  |
| Danny       | Bautista      | 345000   | 1998 | 3  |
| Danny       | Bautista      | 200000   | 1997 | 3  |
| Danny       | Bautista      | 185000   | 1996 | 2  |
| Danny       | Bautista      | 185000   | 1996 | 0  |
| Danny       | Bautista      | 145000   | 1995 | 7  |
| Danny       | Bautista      | 125000   | 1994 | 4  |
| Jose        | Bautista      | 150000   | 1997 | 0  |
| Jose        | Bautista      | 150000   | 1997 | 0  |
| Jose        | Bautista      | 790000   | 1996 | 0  |
| Jose        | Bautista      | 760000   | 1995 | 0  |
| Jose        | Bautista      | 710000   | 1994 | 0  |
| Jose        | Bautista      | 155000   | 1993 | 0  |
| Jose        | Bautista      | 138000   | 1991 | 0  |
| Jose        | Bautista      | 120000   | 1990 | 0  |
| Jose        | Bautista      | 62500    | 1988 | 0  |
| Don         | Baylor        | 495000   | 1988 | 7  |
| Don         | Baylor        | 731123   | 1987 | 16 |
| Don         | Baylor        | 731123   | 1987 | 0  |
| Don         | Baylor        | 660696   | 1986 | 31 |
| Don         | Baylor        | 810000   | 1985 | 23 |
| Trey        | Beamon        | 187500   | 1998 | 0  |
| Bill        | Bean          | 145000   | 1994 | 0  |
| Billy       | Beane         | 70500    | 1989 | 0  |
| Billy       | Beane         | 65000    | 1986 | 3  |
| Dave        | Beard         | 90000    | 1989 | 0  |
| Kevin       | Bearse        | 100000   | 1990 | 0  |
| Jim         | Beattie       | 575000   | 1986 | 0  |
| Jim         | Beattie       | 470000   | 1985 | 0  |
| Rich        | Becker        | 500000   | 2000 | 7  |
| Rich        | Becker        | 500000   | 2000 | 1  |
| Rich        | Becker        | 475000   | 1999 | 5  |
| Rich        | Becker        | 475000   | 1999 | 1  |
| Rich        | Becker        | 1550000  | 1998 | 3  |
| Rich        | Becker        | 1550000  | 1998 | 3  |
| Rich        | Becker        | 260000   | 1997 | 10 |
| Rich        | Becker        | 152500   | 1996 | 12 |
| Rich        | Becker        | 120000   | 1995 | 2  |
| Rich        | Becker        | 109000   | 1994 | 1  |
| Rich        | Becker        | 109000   | 1993 | 0  |
| Rod         | Beck          | 4500000  | 2001 | 0  |
| Rod         | Beck          | 3500000  | 2000 | 0  |
| Rod         | Beck          | 5500000  | 1999 | 0  |
| Rod         | Beck          | 5500000  | 1999 | 0  |
| Rod         | Beck          | 3600000  | 1998 | 0  |
| Rod         | Beck          | 3183380  | 1997 | 0  |
| Rod         | Beck          | 2954451  | 1996 | 0  |
| Rod         | Beck          | 2242500  | 1995 | 0  |
| Rod         | Beck          | 750000   | 1994 | 0  |
| Rod         | Beck          | 250000   | 1993 | 0  |
| Rod         | Beck          | 120000   | 1992 | 0  |
| Joe         | Beckwith      | 200000   | 1986 | 0  |
| Joe         | Beckwith      | 358000   | 1985 | 0  |
| Steve       | Bedrosian     | 750000   | 1995 | 0  |
| Steve       | Bedrosian     | 750000   | 1994 | 0  |
| Steve       | Bedrosian     | 500000   | 1993 | 0  |
| Steve       | Bedrosian     | 1350000  | 1991 | 0  |
| Steve       | Bedrosian     | 1450000  | 1990 | 0  |
| Steve       | Bedrosian     | 1450000  | 1989 | 0  |
| Steve       | Bedrosian     | 1450000  | 1989 | 0  |
| Steve       | Bedrosian     | 925000   | 1988 | 0  |
